ЯРЫГИНА ВАЛЕНТИНА ВАСИЛЬЕВНА,5261,Буинск,ул,Дмитровка Б.
АЯЦ ВЛАДИМИР СТЕПАНОВИЧ,5262,Васильево,ул,Дмитровка М.
АЩЕНКО РУСЛАН ВАСИЛЬЕВИЧ,5263,Верхний Услон,пер,Дмитровский
АШИНСКИЙ ВЛАДИМР ДЕМИДОВИЧ,5264,Высокая Гора,ул,Добровольческая
АЧИНЯЕВ СЕРГЕЙ ВЛАДИМИРОВИЧ,5265,Дербешкинский,пер,Добровольческий
БЛОЧНИКОВА ЛЮДМИЛА СЕРГЕЕВНА,5266,Елабуга,ул,Доброслободская
ВЯЗДОВСКАЯ ГАЛИНА АНАТОЛЬЕВНА,5267,Заинск,пер,Добрынинский 1-й
ВСЮК ОЛЬГА ВИТАЛЬЕВНА,5268,Зеленодольск,пер,Добрынинский 2-й
ВОРОНОВЕНКО АНДРЕЙ ЛЕОНИДОВИЧ,5269,Казань,пер,Добрынинский 3-й
ВЕЦ СЕРГЕЙ АНАТОЛЬЕВИЧ,5270,Камское Устье,пер,Добрынинский 4-й
ГРИПИШИНА ОКСАНА НИКОЛАЕВНА,5271,Карабаш,ул,Доватора
ГАФОНОВ ВАЛЕРИЙ АЛЕКСЕЕВИЧ,5272,Куйбышев,пер,Докучаев
ДОВИЧ ИВАН МИФОДЬЕВИЧ,5273,Кукмод,ул,Долгоруковская
ЕЩУК АЛЕКСАНДР ТИХОНОВИЧ,5274,Кукмор,ул,Донская
ЕЧИТАЙЛО ЛИДИЯ ПЕТРОВНА,5275,Лаишево,пер,Достоевского
ЕЧИК ВЯЧЕСЛАВ ВЛАДИСЛАВОВИЧ,5276,Лениногорск,ул,Достоевского
ЕХ ЕЛЕНА ВАСИЛЬЕВЫНА,5277,Мамадыш,пер,Дровяной Б.
ЖУРА ВАЛЕРИЙ ВИКТОРОВИЧ,5278,Менделеевск,пер,Дровяной М.
ЗЮБЕНКО НИКОЛАЙ ВАСИЛЬЕВИЧ,5279,Мензелинск,ул,Дружинниковская
ЗАРОВ ВЛАДИМИР ВАСИЛЬЕВИЧ,5280,Муслюмово,ул,Дубининская
ИЯНИЦЫН ПАВЕЛ АЛЕКСАНДРОВИЧ,5281,Набережные Челны,ул,Дубровская 1-я
ИШУРОВСКИЙ АНАТОЛИЙ СТЕПАНОВИЧ,5282,Нижнекамск,ул,Дубровская 2-я
ИШИН ВЛАДИМИР СЕРГЕЕВИЧ,5283,Новошешминск,пер,Дурасовский
ИЦ ТАТЬЯНА ВАСИЛЬЕВНА,5284,Нурлат,ул,Дурова
КУШИН НИКОЛАЙ ИВАНОВИЧ,5285,Пестрецы,ул,Екатерининская Б.
КУНЬ ГАННА ПЛАТОНОВНА,5286,Рыбная Слобода,ул,Екатерининская М.
КРИПКО КСЕНИЯ ГРИГОРЬЕВНА,5287,Сарманово,ул,Еланского
КРАИНЕЦ ИГОРЬ НИКОЛАЕВИЧ,5288,Старое Дрожжаное,пер,Елизаветинский
ЛЯХОВ БОГДАН ВАСИЛЬЕВИЧ,5289,Тетюши,пер,Елисеевский
ЛЬЧЕНКО ДМИТРИЙ НИКОЛАЕВИЧ,5290,Чистополь,пл,Елоховская
ЛЬИН ГРИГОРИЙ ВЛАДИМИРОВИЧ,3785,Андреаполь,проезд,Елоховский
ЛУЩЕНКО НИКОЛАЙ АЛЕКСАНДРОВИЧ,3786,Бежецк,ул,Ермакова Роща
МЫТРЕНКО МИХАИЛ ПАВЛОВИЧ,3787,Белый,пер,Ермолаевский
МУЛЬСКИЙ ВАСИЛИЙ ВАСИЛЬЕВИЧ,3788,Белый Городок,пер,Еропкинский
МОЛЬНИКОВА НАТАЛЬЯ ИВАНОВНА,3789,Березайка,ул,Ефремова
МИТРИЕВ ВЛАДИМИР КОНСТАНТИНОВИЧ,3790,Бологое,пер,Живарев
НЬКОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ,3791,Васильевский Мох,ул,Житная
НТОНИШИН ВЛАДИМИР ВЛАДИМИРОВИЧ,3792,Выползово,проезд,Жуков
НКОВОЙ ЮРИЙ ВЛАДИМИРОВИЧ,3793,Вышний Волочек,ул,Жуковского
НИЩЕНКО ВИКТОР ВАЛЕРЬЕВИЧ,3794,Жарковский,ул,Забелина
ОЩУК НАТАЛЬЯ ИВАНОВНА,3795,Западная Двина,ул,Заморенова
ОШЕЛЬ ЕВДОКИЯ ТИМОФЕЕВНА,3796,Заречье,пер,Заставный
ОЧКУДАН СЕРГЕЙ ПЕТРОВИЧ,3797,Зубцов,ул,Зацепа
ОЦКИЙ СЕРГЕЙ ЛЕОНИДОВИЧ,3798,Изоплит,пл,Зацепская
ПРАВЕДЛИВАЯ МАРИЯ ПЕТРОВНА,3799,Калашниково,туп,Зацепский
РЯЗНОВА НАТАЛЬЯ ВЛАДИМИРОВНА,3800,Калинин,ул,Зацепский Вал
РЫНА СЕРГЕЙ НИКОЛАЕВИЧ,3801,Калязин,пер,Зачатьевский 1-й
РЧЕНКО НИКОЛАЙ ИВАНОВИЧ,3802,Кашин,пер,Зачатьевский 2-й
РУСЮК ВАЛЕРИЙ ВЛАДИМИРОВИЧ,3803,Кесова Гора,пер,Зачатьевский 3-й
СЬМУШКО МИХАИЛ ВЛАДИМИРОВИЧ,3804,Кимры,пл,Звезд Эстрады
СТАФИЙЧУК ГРИГОРИЙ ИВАНОВИЧ,3805,Конаково,ул,Звенигородская 2-я
СТАПЕНКО ВЛАДИМИР ЕГОРОВИЧ,3806,Красный Холм,пер,Звенигородский 2-й
СЕНКО АНДРЕЙ ВАСИЛЬЕВИЧ,3807,Кувшиново,пер,Звенигородский 4-й
ТУРА ВАСИЛИЙ СТЕПАНОВИЧ,3808,Лесное,ш,Звенигородское
ТРУК ВАСИЛИЙ ИВАНОВИЧ,3809,Лихославль,пер,Звонарский
ТРАЖЕЦ ВЯЧЕСЛАВ АЛЕКСАНДРОВИЧ,3810,Максатиха,пер,Земельный 1-й
ТОРОЖУК ВАСИЛИЙ ЗАХАРОВИЧ,3811,Молоково,пер,Земельный 2-й
УШНИРУК ВИКТОР ПЕТРОВИЧ,3812,Нелидово,пер,Земледельческий
УШКО ВИКТОРИЯ ЙОСИФОВНА,3813,Оленино,пл,Земляной Вал
УЧКУДАК СВЕТЛАНА ВИКТОРОВНА,3814,Осташков,ул,Земляной Вал
УЧЕРЕНКО НИКОЛАЙ ДМИТРИЕВИЧ,3815,Пено,пер,Землянский
ФТЕНЮК ВИТАЛИЙ ЛЕОНИДОВИЧ,3816,Рамешки,пер,Златоустинский Б.
ХРИМЕНКО СВЕТЛАНА ДМИТРИЕВНА,3817,Ржев,пер,Златоустинский М.
ХАБЕВСКАЯ ЕЛИЗАВЕТА ЛУКЬЯНОВНА,3818,Сандово,ул,Знаменка
ЦКОВА ОКСАНА ЛЕОНИДОВНА,3819,Селижарово,пер,Знаменский Б.
ЦЕНКО АЛЕКСАНДР ВИКТОРОВИЧ,3820,Сонково,пер,Знаменский М.
ЧИК ВИКТОРИЯ КОНСТАНТИНОВНА,3821,Спирово,ул,Золоторожский Вал
ШОВСКАЯ ЕЛЕНА ВИКТОРОВНА,3822,Старица,ул,Зоологическая
ЩУК ВИКТОРИЯ ИВАНОВНА,3823,Тверь,пер,Зоологический
ЩЕНКО АЛЕКСАНДР ВАЛЕНТИНОВИЧ,3824,Торжок,ул,Зубовская
ЫЩЕНКО ВИКТОРИЯ МИХАЙЛОВНА,3825,Торопец,пл,Зубовская
ЫЧ ПАВЛИНА ПАВЛОВНА,4285366,Удомля,б-р,Зубовский
ЫТЬКОВА НАТАЛЬЯ ВИКТОРОВНА,3826,Фирово,проезд,Зубовский
ЫСНИК ВЛАДИМИР ПАВЛОВИЧ,5292,Александровское,пер,Ивановский М.
ЬЮН ДМИТРИЙ АЛЕКСАНДРОВИЧ,5293,Асино,пер,Иверский
ЮТЮННИК ОКТАВИАН АНАТОЛЬЕВИЧ,5294,Бакчар,ул,Иерусалимская
ЮБОВЕЦКИЙ ОЛЕГ ЮРЬЕВИЧ,5295,Батурино,проезд,Иерусалимский
ЯЩЕНКО ОЛЬГА ПАВЛОВНА,5296,Белый Яр,пер,Известковый
ЯЧЕНКО СЕРГЕЙ ВЛАДИМИРОВИЧ,5297,Зырянское,ул,Ильинка
ЯЛОВ ИГОРЬ ГЕННАДЬЕВИЧ,5298,Итатка,пл,Ильинские Ворота
ЯБОКОНЬ ПАВЕЛ ИВАНОВИЧ,5299,Каргасок,пер,Индустриальный
АШИХМАН АЛЕКСАНДР ПАВЛОВИЧ,5300,Катайга,ул,Интернациональная
АНДРИЯШ СЕРГЕЙ ВИКТОРОВИЧ,5301,Кожевниково,пер,Ипатьевский
АГАПИТОВА ЕЛЕНА НИКОЛАЕВНА,5302,Колпашево,пер,Ирининский 1-й
БУРЫГИНА НАТАЛЬЯ ВАСИЛЬЕВНА,5303,Кривошеино,пер,Ирининский 2-й
БОЛОТОВ ВЯЧЕСЛАВ ЮРЬЕВИЧ,5304,Мельниково,пер,Ирининский 3-й
ВЫТВЫЦКИЙ ИГОРЬ РОМАНОВИЧ,5305,Молчаново,наб,Кадашевская
БЕРТАШ ДЕНИС ГЕННАДЬЕВИЧ,5306,Парабель,туп,Кадашевский
НЦЫФИРОВ ВИТАЛИЙ ВЛАДИМИРОВИЧ,5307,Первомайское,пер,Кадашевский 1-й
ВОЛЬФ АЛЕКС ВОЛЬДЕМАРОВИЧ,5308,Подгорное,пер,Кадашевский 2-й
ВЕСЕЛЫЙ ИВАН АЛЕКСАНДРОВИЧ,10501002,Северск,пер,Кадашевский 3-й
ВАСЬКИВ СОФИЯ ПАВЛОВНА,5309,Стрежевой,ул,Казакова
ГУЛАЯ ВАЛЕНТИНА ВАСИЛЬЕВНА,5310,Томск,пер,Казанский
ГОРПИНЧЕНКО НИКОЛАЙ НИКОЛАЕВИЧ,5311,Тымск,пер,Казарменный
ГОЛЯК КРИСТИНА ИГОРЕВНА,5313,Ак-Довурак,пер,Казачий 1-й
ГЛУЩЕНКО ВИТАЛИЙ АЛЕКСАНДРОВИЧ,5314,Бай Хаак,пер,Казачий 2-й
ДУРИЕВ ИБРАГИМ РАМЗАНОВИЧ,5315,Кызыл,пер,Казенный Б.
ДОЛГОПОЛОВА ЕЛЕНА ФЕДОРОВНА,5316,Самагалтай,пер,Казенный М.
ДЗЮМАК ЛЕОНИД ПАВЛОВИЧ,5317,Сарыг-Сеп,пер,Каковинский М.
ДЕВИЦКИЙ ВИТАЛИЙ НИКОЛАЕВИЧ,5318,Суть-Холь,ул,Каланчевская
ЕФРЕМОВА ГАЛИНА АЛЕКСЕЕВНА,5319,Тоора-Хем,туп,Каланчевский
ЖИЛИН АЛЕКСАНДР КОНСТАНТИНОВИЧ,5320,Туран,пер,Калашный
ЖАРКО ЕЛИЗАВЕТА ЮРЬЕВНА,5321,Тээли,ул,Калитниковская Б.
ЗУБРИЦКИЙ ПАВЕЛ ВИКТОРОВИЧ,5322,Хову-Аксы,ул,Калитниковская М.
ЗАХАРКО ЛЕОН-ВАСИЛИЙ МИХАЙЛОВИЧ,5323,Чадан,ул,Калитниковская Ср.
ИЩЕНКО ДМИТРИЙ АЛЕКСАНДРОВИЧ,5324,Шагонар,проезд,Калитниковский Б.
ИВАНОВ МИХАИЛ АЛЕКСАНДРОВИЧ,5325,Эрзин,проезд,Калитниковский М.
КУЩ ОЛЕГ ВИКТОРОВИЧ,5327,Агеево,пер,Калмыков
КУЦЕНКО АНАТОЛИЙ МИХАЙЛОВИЧ,5328,Алексин,пер,Калошин
КУПРЫК ВИКТОР ЭДУАРДОВИЧ,5329,Арсеньево,пл,Калужская
КРЫВОРУЧКО АЛЛА ВИКТОРОВНА,5330,Барсуки,пер,Каменная Слобода
ЛЫПСКИЙ АНАТОЛИЙ МИХАЙЛОВИЧ,5331,Бегичевский,ул,Каменщики Б.
ЛОЗЯН НИКОЛАЙ ФЕДОРОВИЧ,2019672,Белев,ул,Каменщики М.
ЛИТВИНОВ ПАВЕЛ ВЛАДИМИРОВИЧ,5332,Богородицк,пер,Камергерский
ЛЕЙЧУК ЕЛЕНА ЕВГЕНЬЕВНА,5333,Болохово,пер,Капельский
МОГИЛЕВЕЦ НИКОЛАЙ ВАСИЛЬЕВИЧ,5334,Велегож,пер,Капранова
МИХАЙЛЮК АЛЕКСАНДР КОНСТАНТИНОВИЧ,5335,Венев,проезд,Карелин
МЕСКИН АРТЕМ ЕВГЕНИЕВИЧ,5336,Волово,пер,Каретный Б.
МЕЛЬНИК ВЛАДИМИР АФАНАСЬЕВИЧ,5337,Горелки,пер,Каретный М.
НУЖНЫЙ ВЛАДИМИР ПЕТРОВИЧ,5338,Донской,ул,Каретный Ряд
НЕСТЕРЕНКО АНДРЕЙ ИВАНОВИЧ,5339,Дубна,пер,Каретный Ср.
ОЩИПОК РОМАН ГЕРАСИМОВИЧ,5340,Епифань,пер,Карманицкий
ОРЛОВСКИЙ ПАВЕЛ ПЕТРОВИЧ,5341,Ефремов,ул,Качалинская
ПРЯДКО ВЛАДИМИР ВАСИЛЬЕВИЧ,5342,Заокский,туп,Кисельный
ПОСОХОВ АНАТОЛИЙ ТИМОФЕЕВИЧ,5343,Казановка,пер,Кисельный Б.
ПОЛЕНОВ ВЛАДИМИР НИКОЛАЕВИЧ,5344,Кимовск,пер,Кисельный М.
ПЛАКСИЕНКО НАДЕЖДА ЮРЬЕВНА,5345,Киреевск,пер,Кисельный Нижн.
РУБАНИК ДМИТРИЙ АЛЕКСЕЕВИЧ,5346,Куркино,пер,Кисловский Б.
СЯЧИН ВИКТОР АЛЕКСАНДРОВИЧ,5347,Ленинский,пер,Кисловский М.
СУРОВЕЦКИЙ БОГДАН ЗИНОВЬЕВИЧ,5348,Новомосковск,пер,Кисловский Нижн.
СТОЛЯРОВ ЮРИЙ ВАСИЛЬЕВИЧ,5349,Одоев,пер,Кисловский Ср.
СТЕПАНЫШИН НИКОЛАЙ ИВАНОВИЧ,5350,Плавск,проезд,Китайгородский
ТЯТЮШКИН ВАДИМ АЛЕКСЕЕВИЧ,5351,Суворов,ул,Климашкина
ТКАЧЕНКО СЕРГЕЙ ИВАНОВИЧ,5352,Тула,пер,Климентовский
ТЕСЛОВИЧ СЕРГЕЙ ВАСИЛЬЕВИЧ,5353,Узловая,пер,Ковров
ТАНЧАК РОМАН ИОСИФОВИЧ,5354,Щекино,ул,Кожевническая
УШКАЛО ЯРОСЛАВ РОМАНОВИЧ,5355,Ясногорск,проезд,Кожевнический
ФРАЛЬЦОВА ТАМАРА ИВАНОВНА,5357,Абатский,пер,Козихинский Б.
ФЕДОРОВ ИВАН АРТЕМОВИЧ,5358,Аксарка,пер,Козихинский М.
ХОМЕНКО ИГОРЬ ВЛАДИМИРОВИЧ,5359,Армизонское,пер,Козицкий
ХАКОВА ПРАСКОВЬЯ НИКОЛАЕВНА,5360,Аромашево,пер,Козловский Б.
ЦИГИЛЬ ОРЕСТ БОГДАНОВИЧ,4276360,Белоярский,пер,Козловский М.
ЧУБ АНАТОЛИЙ ЕФИМОВИЧ,5361,Бердюжье,пер,Колобовский 1-й
ОХЛОВА РИММА ВАЛЕРЬЕВНА,5362,Большое Сорокино,пер,Колобовский 2-й
ШУЛЯК ВАЛЕНТИНА МИХАЙЛОВНА,5363,Вагай,пер,Колобовский 3-й
ШОСТАК ДМИТРИЙ ИГОРЕВИЧ,5364,Викулово,пер,Колокольников
ШИРИНКИН ВИКТОР МИХАЙЛОВИЧ,5365,Винзили,пер,Колпачный
ШАРИКОВ ВЛАДИМИР ВЛАДИМИРОВИЧ,5366,Голышманово,пер,Колымажный
ЩИРСКИЙ ВАЛЕРИЙ ВАЛЕНТИНОВИЧ,3535020,Губкинский,пер,Комиссариатский
ЮРЧЕНКО СВЕТЛАНА ГРИГОРЬЕВНА,5367,Заводопетровский,ул,Коммунистическая М.
ЯНЮК СЕРГЕЙ ВАСИЛЬЕВИЧ,5368,Заводоуковск,пер,Коммунистический
ВИРЬОВА ОЛЬГА ОЛЕГОВНА,2411629,Излучинск,ул,Композиторская
АШМАКОВ АЛЕКСАНДР МИХАЙЛОВИЧ,5369,Исетское,пл,Комсомольская
АЦКО ВЛАДИМИР ИЛЬИЧ,5370,Ишим,пр-кт,Комсомольский
АХНИЙ ПЕТР ПЕТРОВИЧ,5371,Казанское,проезд,Комсомольской Площади
АСЫЛЫК ИГОРЬ ЯРОСЛАВОВИЧ,5372,Казым-Мыс,пер,Кондратьевский Б.
БУБЕКИРОВ ОЛЕГ АНДРЕЕВИЧ,1923662,Когалым,пер,Кондратьевский Ср.
ВЫДКО СЕРГЕЙ ВЛАДИМИРОВИЧ,5373,Кондинское,туп,Кондрашевский
ВИНЦИЦКИЙ АНАТОЛИЙ ГОЛИКОВИЧ,5374,Красноселькуп,пер,Конный
ВДОКИМОВ ВИКТОР ВИКТОРОВИЧ,5375,Лабытнанги,ул,Конюшковская
ВАСЮНЬКО ЮРИЙ ВАСИЛЬЕВИЧ,3473821,Ларьяк,пер,Конюшковский Б.
ГОРОДОВА ТАТЬЯНА НИКОЛАЕВНА,6454651,Мегион,пер,Конюшковский М.
ДОВЕНКО АЛЕКСАНДР ПАВЛОВИЧ,5376,Мужи,ул,Кооперативная
ЕЩА АНДРЕЙ НИКОЛАЕВИЧ,2812698,Муравленко,пер,Коптельский 1-й
ЕЦВЕТАЕВ АЛЕКСАНДР ФЕДОРОВИЧ,5377,Надым,пер,Коптельский 2-й
ЕТРЕНКО ВЛАДИМИР ВЛАДИМИРОВИЧ,5378,Находка,пер,Копьевский
ЕССАРАБ ВЛАДИМИР АЛЕКСАНДРОВИЧ,5379,Нефтеюганск,пер,Коробейников
ЗЬОБА ЯРОСЛАВ ЯРОСЛАВОВИЧ,5380,Нижневартовск,ул,Коровий Вал
ИЩУК ЮРИЙ НИКОЛАЕВИЧ,5381,Нижняя Тавда,наб,Космодамианская
ИЦУЛ АННА ВАСИЛЬЕВНА,5382,Новый Уренгой,пер,Косой
ИХА ТАТЬЯНА ВАСИЛЬЕВНА,5383,Ноябрьск,ул,Костикова
ИРЮШИН ФЕДОР ПЕТРОВИЧ,5384,Нягань,наб,Костомаровская
КУШКИН АЛЕКСЕЙ ВИКТОРОВИЧ,5385,Октябрьское,пер,Костомаровский
КОВЕНКО АЛЕКСАНДР ГРИГОРЬЕВИЧ,5386,Омутинский,пер,Костянский
КАЧЕНКО АНДРЕЙ АНАТОЛЬЕВИЧ,5387,Радужный,наб,Котельническая
ЛЯХОВА ЕЛЕНА ИВАНОВНА,5388,Салехард,пер,Котельнический 1-й
ЛЬХОВСКИЙ ВАЛЕРИЙ ИВАНОВИЧ,5389,Сладково,пер,Котельнический 2-й
ЛОХИН НИКОЛАЙ НИКОЛАЕВИЧ,5390,Советский,пер,Котельнический 3-й
МЫТРЮК АЛЕКСАНДР ВЛАДИМИРОВИЧ,5391,Сургут,пер,Котельнический 4-й
МЕЛЬЯНЕНКО ЛЮБОВЬ ФЕДОСЕЕВНА,5392,Тазовский,пер,Котельнический 5-й
УЗНЕЦОВ ВАЛЕРИЙ АЛЕКСАНДРОВИЧ,5393,Тарко-Сале,пер,Крапивенский
НКУДОВИЧ ЧЕСЛАВА БРОНИСЛАВОВНА,5394,Тобольск,ул,Красина
НГЕЛОВ ЮРИЙ АНАТОЛЬЕВИЧ,5395,Тюмень,пер,Красина
ОШТУРА ЮРКО ЮРКОВЫЧ,5396,Уват,пл,Красная
КРУПСКИЙ ВЛАДИМИР АЛЕКСЕЕВИЧ,11911051,Унъюган,ул,Красная Пресня
ОСКАЛЮК НИКОЛАЙ НИКОЛАЕВИЧ,5397,Упорово,проезд,Красноворотский
ОРЯЙНОВ НИКОЛАЙ АЛЕКСАНДРОВИЧ,5398,Урай,ул,Красногвардейская 3-я
РЯДКО ИГОРЬ ВЛАДИМИРОВИЧ,5399,Ханты-Мансийск,б-р,Красногвардейский
РХИПОВ ВАЛЕРИЙ ДМИТРИЕВИЧ,5400,Юрибей,проезд,Красногвардейский 1-й
РТЕМЬЕВ СЕРГЕЙ СЕРГЕЕВИЧ,5401,Ялуторовск,проезд,Красногвардейский 2-й
РОХИНА НАДЕЖДА ЯКОВЛЕВНА,5402,Яр-Сале,проезд,Красногвардейский 4-й
СТРАХАН ВАЛЕНТИН ВЛАДИМИРОВИЧ,5403,Ярково,наб,Краснопресненская
ТРЕЛЬЦОВА ОЛЬГА ГЕННАДЬЕВНА,5405,Алнаши,пл,Краснопресненская Застава
ТЕНЮХ РАИСА ЯКОВЛЕВНА,5406,Балезино,ул,Краснопролетарская
ТАРОСТИН ВИКТОР ГЕОРГИЕВИЧ,5407,Вавож,ул,Краснопрудная
УШУМЫГА ИВАН ИВАНОВИЧ,5408,Воткинск,пер,Краснопрудный
УЧКОВ МАКСИМ ГЕННАДЬЕВИЧ,5409,Глазов,туп,Краснопрудный Б.
УЦЕНКО ЭДУАРД ГРИГОРЬЕВИЧ,5410,Грахово,туп,Краснопрудный М.
УТНИЧЕНКО НИКОЛАЙ НИКОЛАЕВИЧ,5411,Дебесы,ул,Красносельская Верхн.
ФРЕМОВ СЕРГЕЙ ВАЛЕРЬЕВИЧ,5412,Завьялово,ул,Красносельская М.
ХРИМЕНКО ВАЛЕРИЙ ВЛАДИМИРОВИЧ,5413,Игра,ул,Красносельская Нижн.
ЦУН НИКОЛАЙ НИКОЛАЕВИЧ,5414,Ижевск,туп,Красносельский
ЧКУР ВИКТОР МАРКОВИЧ,5415,Кама,пер,Красносельский 1-й
ШУРКО ВИКТОР ВЛАДИМИРОВИЧ,5416,Камбарка,пер,Красносельский 2-й
ЩУК ИВАН СЕРГЕЕВИЧ,5417,Каракулино,пер,Красносельский 3-й
ЫШЛЮК ЕКАТЕРИНА ВЯЧЕСЛАВОВНА,5418,Кез,пер,Красносельский 4-й
ЫНОГРОДСКАЯ ЛЕСЯ ПЕТРОВНА,5419,Кизнер,пер,Красносельский 5-й
ЮТЮННЫК ВЯЧЕСЛАВ ФЕДОРОВИЧ,5420,Киясово,пер,Красносельский 6-й
ЯШЕНКО МАРИЯ АНТОНОВНА,5421,Красногорское,наб,Краснохолмская
ЧЕРНЯК ОЛЕГ НАЗАРОВИЧ,5422,Можга,ул,Краснохолмская Нижн.
АБЕЙДА СВЕТЛАНА НИКОЛАЕВНА,5423,Сарапул,пл,Красные Ворота
АВЧЕНКО ЕКАТЕРИНА СТЕПАНОВНА,5424,Селты,наб,Кремлевская
АДИЛО ОЛЕГ ФЕДОРОВИЧ,5425,Сюмси,проезд,Кремлевский
АЗАНЦЕВ АНАТОЛИЙ АЛЕКСЕЕВИЧ,5426,Ува,ул,Кремль
БОДЯК ЮРИЙ БОГДАНОВИЧ,5427,Устинов,пер,Крестовоздвиженский
ВАН ВАЛЕНТИНА ВАЛЕРЬЕВНА,5428,Шаркан,пер,Крестовский 2-й
ВИЦИНИЯ ДОРОФЕЙ ТАРАСОВИЧ,5429,Юкаменское,пл,Крестьянская
ДАНОВ ВИКТОР НИКОЛАЕВИЧ,5430,Якшур-Бодья,пл,Крестьянская Застава
ЕБЕСНЫЙ НИКОЛАЙ ИВАНОВИЧ,5431,Яр,туп,Крестьянский
ЕВЦОВА ЛЮБОВЬ ВАСИЛЬЕВНА,5433,Базарный Сызган,пер,Кривоарбатский
ЕДОВ ВАЛЕРИЙ НИКОЛАЕВИЧ,5434,Барыш,пер,Кривоколенный
ЕДЬКИН РУСЛАН ГЕННАДИЕВИЧ,5435,Большое Нагаткино,пер,Кривоникольский
ЖАК ВАЛЕРИЙ НИКОЛАЕВИЧ,5436,Вешкайма,пер,Кропоткинский
ЗДЫХАНЬКО ВЛАДИМИР ВАСИЛЬЕВИЧ,5437,Глотовка,ул,Крутицкая
ИБАШ НАТАЛЬЯ ЕВГЕНЬЕВНА,5438,Димитровград,пер,Крутицкий 1-й
ИДОРА ВАЛЕРИЙ ЛЕОНТЬЕВИЧ,5439,Игнатовка,пер,Крутицкий 3-й
ИЛАЕВ АЛЕКСАНДР ПЕТРОВИЧ,5440,Измайлово,пер,Крутицкий 4-й
ИНКАРЕНКО ТАТЬЯНА СЕМЕНОВНА,5441,Инза,пл,Крымская
КАЧЕНКО АНАТОЛИЙ СТЕПАНОВИЧ,5442,Ишеевка,наб,Крымская
КРИПНИЧЕНКО ВИКТОРИЯ ЕВГЕНЬЕВНА,5443,Канадей,туп,Крымский
ЛЕВЦОВ СЕРГЕЙ АЛЕКСАНДРОВИЧ,5444,Карсун,проезд,Крымский
ЛИМЕНКО НИКОЛАЙ МИХАЙЛОВИЧ,5445,Кузоватово,ул,Крымский Вал
ЛОТЧЕНКО ЭДУАРД НИКОЛАЕВИЧ,5446,Майна,пер,Ксеньинский
ЛЮХИНА ЗИНАИДА ДЕМЬЯНОВНА,5447,Новая Малыкла,пл,Кудринская
ТОПОКОВА НИНА МИХАЙЛОВНА,5448,Новоспасское,пер,Кудринский
МОЛЯР ИВАН ИВАНОВИЧ,5449,Павловка,ул,Кузнецкий Мост
НДРИЙЦЬО ИВАН ИВАНОВИЧ,5450,Радищево,пл,Курского Вокзала
НТОНИВ ГАЛИНА ЯРОСЛАВОВНА,5451,Сенгилей,пер,Курсовой
ОБАС ЛАРИСА ВИКТОРОВНА,5452,Старая Кулатка,пер,Лавров
ОВАЛЕВ АНДРЕЙ НИКОЛАЕВИЧ,5453,Старая Майна,пер,Лаврский
ОВАЛЬЧУК КОНСТАНТИН БОРИСОВИЧ,5454,Сурское,пер,Лаврушинский
ОВГАНКО ВЕРА ЕМЕЛЬЯНОВНА,5455,Тереньга,ул,Ладожская
ПАТАРУ ДМИТРИЙ ВЛАДИМИРОВИЧ,5456,Ульяновск,пер,Лебяжий
РАВДА НИКОЛАЙ НИКОЛАЕВИЧ,5457,Чердаклы,пер,Левшинский Б.
РАЖНИКОВ АЛЕКСЕЙ АЛЕКСЕЕВИЧ,5459,Аксай,пер,Левшинский М.
РЕЙЛОВСКИЙ ВИТАЛИЙ ВИКТОРОВИЧ,5460,Дарьинское,ул,Ленивка
РИГОДА АЛЕКСАНДР ВАСИЛЬЕВИЧ,5461,Деркул,пр-кт,Ленинский
САУЛЕНКО ЭДУАРД АЛЕКСАНДРОВИЧ,5462,Джамбейты,пер,Леонтьевский
ТАНГЕЙ НАТАЛЬЯ СЕРГЕЕВНА,5463,Джаныбек,пл,Лермонтовская
ТИЛЮК ЭДУАРД ГЕННАДЬЕВИЧ,5464,Казталовка,ул,Лесная
УБАР ДМИТРИЙ ИВАНОВИЧ,5465,Калмыково,ул,Лесная
УДАКОВ АНТОН СЕРГЕЕВИЧ,5466,Каратобе,пер,Лесной 1-й
МИРНОВА ВАЛЕНТИНА АНАТОЛЬЕВНА,5467,Переметное,пер,Лесной 2-й
УЛИЖНИКОВ ИГОРЬ ЮРЬЕВИЧ,5468,Сайхин,пер,Лесной 3-й
ЦКОВЕЦ ДМИТРИЙ ВЛАДИМИРОВИЧ,5469,Уральск,пер,Лесной 4-й
ЩЕНКО МАКСИМ АНАТОЛЬЕВИЧ,5470,Федоровка,ул,Леснорядская
ЫМБАЛ ВИКТОР ИВАНОВИЧ,5471,Фурманово,ул,Леснорядская 2-я
ЫХТИН СЕРГЕЙ АЛЕКСАНДРОВИЧ,5472,Чапаев,пер,Леснорядский
ЮТАЯ ЛЮДМИЛА ЛЕОНИДОВНА,5474,Амурск,ул,Летниковская
ЯБИКИН НИКИТА ЕВГЕНЬЕВИЧ,5475,Аян,пл,Лефортовская
Алексеев Александр Сергеевич,5476,Березовый,наб,Лефортовская
Банылян Владимир Васильевич,5477,Бикин,пер,Лефортовский
Брусничкина Людмила Федоровна,5478,Бира,ул,Литвина-Седого
Гайвась Иван Васильевич,5479,Биракан,пер,Лихов
